espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion
300073,66,66021010,,Salta,Cafayate,Museo Regional Y Arqueológico Rodolfo F. Bravo,Colón 191,A4427AMC,03868,421054,,,-26.074623,-65.978178,DNPyM,Privada,1939,"Material reunido por Rodolfo I. Bravo, extraído de un radio de 30 km. alrededor de Cafayate. Muestra de paleontología de restos fósiles vegetales y animales -mastodontes y gliptondontes. Objetos líticos tales como hachas, flechas y puntas de lanza de las",1939
300072,66,66021010,,Salta,Cafayate,Museo De La Vid Y El Vino,Avenida Güemes Sur 280,A4427AQP,03868,422442,,,-26.07598,-65.975652,DNPyM,Municipal,1985,"Historia de la producción vitivinícola en Cafayate, desde sus orígenes hasta la década de 1990. Maquinaria antigua, elementos de transporte de fines de siglo XIX, carpintería para realizar los toneles y objetos empleados en la elaboración del vino. Gráfi",
300071,66,66014010,,Salta,Cachi,Museo Arqueológico Pío Pablo Díaz,Juan Calchaquí S/N,4417,03868,491080,museodecachi@yahoo.com.ar,,-25.122737,-66.167946,DNPyM,Provincial,,"El museo arqueológico fue creado en 1969, en base a las colecciones arqueológicas donadas por Don Pío Pablo Díaz, con una clara misión fundacional: el desarrollo de la investigación, la conservación y la divulgación. Esta institución se destaca por posee",
300024,66,66154010,,Salta,Angastaco,Museo Arqueológico Prof. Néstor A. Grau,Centro Cívico Municipal Poeta Manuel J. Castilla S/N,4427,03868,491123,,,-25.686295,-66.163005,DNPyM,,,"Hachas, vestigios de puntas de flecha, pucos y pequeñas ollas y urnas. Se exhiben mayoritariamente elementos de la vida cotidiana. Las piezas se recuperaron de un cementerio ubicado a tres kilómetros de Angastaco.",
300567,66,66119020,,Salta,Molinos,Museo De Arqueología Del Churcal,"Abraham Cornejo S/N, Hacienda de Molinos",4419,03868,494094,,,-25.446811,-66.308844,DNPyM,Privada,,"En sus dos salas se exhiben cerámicas y elementos líticos hallados en la localidad de El Churcal. Puntas de flecha, hachas, vasijas utilitarias y de decoración.",
300761,66,66154040,,Salta,San Carlos,Museo Histórico Regional De San Carlos,General Güemes y Rivadavia,4427,03868,495182,,,-25.892339,-65.929979,DNPyM,Municipal,1981,"En sus tres salas se exhiben objetos arqueológicos de los períodos Precerámico, Agroalfarero temprano y tardío, Inca e Hispanoindígena; piezas históricas, religiosas y de la vida rural.",1981
300081,66,66049010,,Salta,Campo Santo,Museo De Campo Santo,"San Martín y Gral. Güemes, frente a la plaza central",A4432XAB,0387,156851895,,,-24.677818,-65.104687,DNPyM,Mixta,,"Resguarda piezas arqueológicas de la cultura San Francisco, primeros habitantes de esta zona,  con influencia de las culturas La Candelaria, Humahuaca y Condorhuasi. Este museo surgió en consecuencia de hallazgos arqueológicos en la Central Térmica Termo",
300746,66,66028050,,Salta,Salta,Museo Del Convento San Francisco,Córdoba 15,A4402EZA,0387,310830,,,-24.7913,-65.4084,DNPyM,Privada,1942,"Mobiliario del siglo XVII, misales, objetos litúrgicos, pinturas, imágenes del siglo XVIII, incunables, entre otros.",1984
300745,66,66028050,,Salta,Salta,Museo Folclórico Pajarito Velarde,Pueyrredón 106,A4400EAD,0387,4212921,,,-24.7888,-65.4068,DNPyM,Privada,,"Funciona en lo que fuera la casa de Guillermo Velarde Mors, conocido como ""Pajarito"", mecenas de la Bohemia Salteña. Pinturas, mobiliario, instrumentos musicales, armas. Recuerdos de artistas, deportistas y personalidades. Objetos relacionados con Carlos",1970
300367,66,66028050,Código en Salta Capital,Salta,Finca la Cruz,Museo De La Vida Rural Salteña Finca La Cruz,"Camino a La Quesera y a La Troja, a 23 Km de la Ciudad de Salta",A4400XAP,0387,4214714,,,-22.432365,-65.167985,DNPyM,Provincial,1982,"Su sede es un edificio del siglo XVIII, declarado Monumento Histórico Nacional. En él se pueden apreciar instrumentos de labranza, armas, mobiliario, objetos de uso doméstico, retratos de figuras relevantes de la época de la independencia, fotografías, h",1982
300741,66,66028050,,Salta,Salta,Museo Casa Arias Rengel,La Florida 20,A4402FMB,0387,4214714,mbartes@edusalta.gov.ar,,-24.7909,-65.4125,DNPyM,Provincial,,"Magnífica casona del siglo XVIII declarada Monumento Histórico Nacional. En ella pueden apreciarse, además de su arquitectura, muestras temporarias de artistas locales, nacionales y extranjeros.",
300739,66,66028050,,Salta,Salta,Museo Histórico Del Norte,Caseros 549,A4400DMK,0387,4215340,delnorte@server.com.ar,,-24.7898,-65.4104,DNPyM,Nacional,,"Colecciones referidas a la historia de Salta, de los siglos XVIII y XIX. Arte Sacro Jesuítico, Altoperuano y popular de los siglos XVIII y XIX. Arqueología de la provincia. El Museo Histórico del Norte forma parte de un complejo museográfico junto al Mus",
301042,66,66112040,Código en San José de Metan  (Est. Metan),Salta,Yatasto cerca de Metan,Posta De Yatasto,Ruta 9 Km. 1446 a 6 Km de Metan,A4400XAM,0387,4215340,,,-25.595939,-64.947686,DNPyM,Nacional,,"Ambientado como un típico casco de estancia, muestra elementos de la vida rural -mesa y arcón del siglo XVIII- hornacina con la imagen de San Antonio y una rústica cocina con todo sus enceres. También se exhiben elementos de la cultura del cuero, armas y",
300740,66,66028050,,Salta,Salta,Museo Presidente José Evaristo Uriburu,Caseros 417,A4400DMI,0387,4218174,cabildosalta@uolsinectis.com.ar,,-24.79,-65.4085,DNPyM,Nacional,,"Mobiliario, objetos de usos y costumbres de los siglos XVIII y XIX y principios del XX, entre los que se destacan el escritorio del General Álvarez de Arenales y los retratos del pintor francés Amadeo Gras. Biblioteca ""Monseñor Miguel Ángel Vergara"", esp",
300737,66,66028050,,Salta,Salta,Museo De Antropología De Salta,Ejército del Norte y Ricardo Solá,4400,0387,4222960,,,-24.786601,-65.398186,DNPyM,Provincial,,El museo de antropología de Salta fue inaugurado el 21 de abril de 1975 como Museo Arqueológico de Salta y su primer director fue el Prof. Amadeo Sirolli.  El edificio cuenta con salas amplias distribuidas en dos plantas donde se expone parte de  la impo,
300736,66,66028050,,Salta,Salta,Museo De Arte Étnico Americano Pajcha,20 de Febrero 838,A4400EMR,0387,4229417,,,-24.779244,-65.412717,DNPyM,Privada,,"Arte Americano de la región Andina, Chaqueña y Mapuche. Imaginería del siglo XX, colección de máscaras. Arte Maya, Kuna, Emberá, Afrobrasilero, Kallawaya, entre otros. También cuenta con piezas Preincaicas: maderas, plumas, joyas y tejidos.",
300744,66,66028050,,Salta,Salta,Museo De Ciencias Naturales De La Universidad Nacional De Salta,Mendoza 2,A4402AHB,0387,4318086,,,-24.7953,-65.4046,DNPyM,Nacional,,"El museo muestra las peculiaridades de la fauna del vasto territorio provincial, donde la diversidad es la característica esencial. Colecciones de aves, reptiles, mamíferos e insectos autóctonos. Actualmente cuenta con salas donde se exhiben muestras de",
300735,66,66028050,,Salta,Salta,Biblioteca Y Museo Histórico Del Regimiento De Caballería  De Exploración 5  Grl Güemes,Av. Arenales S/N (al lado del Hospital Militar),4400,0387,4318204,,,-24.769133,-65.421799,DNPyM,Nacional,,"En la exposición permanente de la colección patrimonial del museo encontramos: uniformes, banderas, estandartes, armas, elementos de campaña, documentos y fotografías, entre otras piezas. De las cuales las piezas más destacadas son:  el pretal de plata",
300747,66,66028050,,Salta,Salta,Museo De Bellas Artes,Av. Belgrano 992,A4400AWU,0387,4318562,,,-24.786806,-65.416138,DNPyM,Provincial,1986,Arte precolombino; arte mestizo de los siglos XVIII y XIX; obras de artistas europeos del siglo XIX y de artistas argentinos de los siglos XIX y XX. Posee una importante colección de obras de artistas salteños y de la región.,1986
300743,66,66028050,,Salta,Salta,Museo De Historia De La Universidad Nacional De Salta Prof. Eduardo M. Ashur,Buenos Aires 177,A4402FDC,0387,4325701,,,-24.792204,-65.409865,DNPyM,Nacional,,"Cuenta con varias exposiciones en soporte fotográfico que analizan especialmente la Salta del siglo XX: la ciudad antigua y la actual, su desarrollo y arquitectura; sus habitantes y costumbres; el impacto de la inmigración; la universidad y su rol.",
300748,66,66028050,,Salta,Salta,Museo De Arte Contemporáneo,Zuviría 90,A4400EFB,0387,4370498,mac2004@edusalta.gov.ar,,-24.7887,-65.4096,DNPyM,Provincial,,"Pinturas, dibujos, fotografías, esculturas, grabados e instalaciones de artistas nacionales e internacionales. Como característica esencial, es un espacio interactivo donde las exhibiciones cambian mensualmente, donde muestras individuales pueden ocupar",2004
300738,66,66028050,,Salta,Salta,Museo De Arqueología De Alta Montaña,Bartolomé Mitre 77,A4400EHA,0387,4370499,,,-24.788858,-65.410844,DNPyM,Provincial,,La muestra principal gira alrededor del hallazgo de tres niños incas y su ajuar en la cima del Volcán Llullaillaco. También pueden apreciarse testimonios arqueológicos provenientes del Nevado de Quewar y del Cerro Chuscha. El museo cuenta con un área ded,
300079,66,66056020,,Salta,Campamento Vespucio,Museo Regional De Ciencias Naturales Prof. Rodolfo P. Bustos,Av. San Martín 313,A4563AWG,0387,4373109,,,-22.582665,-63.852372,DNPyM,Provincial,,"Restos paleontológicos de Stegomastodontes, Megaterios y Gliptodontes, especies de dinosaurios pertenecientes al período Cuaternario. Piezas cerámicas y líticas; restos humanos y otra serie de elementos en estado de fosilización, en su mayoría rescatados",
300742,66,66028050,,Salta,Salta,Museo De  La  Ciudad Casa De Hernández,La Florida 97,A4402FMA,0387,4373352,museocapitalsalta@hotmail.com,,-24.7909,-65.4125,DNPyM,Municipal,,"El museo presenta en la planta baja la sala Güemes, ambientada con mobiliario de los siglos XVIII y XIX. En la planta alta hay óleos y fotografías pertenecientes a ex intendentes -desde 1857-, mobiliario, cámaras fotográficas, elementos de la vida cotidi",
300968,66,66077020,,Salta,Vaqueros,Museo Popular Municipal,Av. San Martín y Los Crespones,A4401XBA,0387,4901025,,,-24.701366,-65.40973,DNPyM,,,"Expone el patrimonio cultural de la comunidad mostrando el producto de las dos vertientes que la nutrieron: bienes arqueológicos -ollas, urnas, platos, puntas de flecha y otras piezas- y bienes de valor histórico Post-Hispánico -cucharas de bronce, fotog",
300757,66,66105020,,Salta,San Antonio de los Cobres,"Museo Antapu, Étnico Y Arqueológico De San Antonio De Los Cobres",Belgrano S/N y Ruta 51,4411,0387,4909912,,,-24.221255,-66.319263,DNPyM,Privada,,"El museo forma parte del desarrollo de un circuito turístico alternativo, ""El cielo con las manos"", donde la comunidad actúa como gerenciadora de sus propios bienes, su patrimonio cultural y sus bellezas naturales, y ofrece al visitante la oportunidad de",
300797,66,66112040,San José de Metan (Est. Metan),Salta,San José de Metan,Museo Municipal De Bellas Artes,Lavalle y Güemes,A4440CDC,03876,420262,,,-25.499567,-64.968849,DNPyM,Municipal,,"Este museo fue creado en 1996 gracias a la donación de las obras que hizo el Profesor Amelio Ronco Cerutti. La colección que dio origen al museo está integrada por dibujos, óleos, aguafuertes, yesos y bronces de autores nacionales. Obras de Primaldo Móna",
300727,66,66140050,,Salta,Rosario De La Frontera,Museo Histórico Arqueológico Prof. Juan Carlos Rivas,"Melchora F. de Cornejo 650, predio de la escuela normal",A4190BEN,03876,481814,,,-25.811457,-64.984083,DNPyM,Provincial,,"Posee utensilios líticos, cerámica de las culturas Candelaria y Diaguita y piezas de la época colonial.",
300891,66,66147030,Código en Rosario de Lerma,Salta,Santa Rosa de Tastil,Museo De Sitio Santa Rosa De Tastil,"Santa Rosa de Tastil, Ruta Provincial Nº 51",A4409XBD,,,,,-24.43333,-65.95,DNPyM,Provincial,,"Material extraído de excavaciones realizadas en el sitio arqueológico Pre-Incaico de Santa Rosa de Tastil -sitio habitacional y de arte rupestre. Material lítico, ?puntas de flecha e instrumentos de moler? y cerámicas, textiles y metales de uso funerario",
300892,66,66147030,Código en Rosario de Lerma,Salta,Santa Rosa de Tastil,Museo Regional Moisés Zerpa,Santa Rosa de Tastil,A4409XBD,,,,,-24.43333,-65.95,DNPyM,Privada,1998,"Colecciones de etnografía, geología, ciencias naturales. Pinacoteca.",2000
300728,66,66140050,,Salta,Rosario De La Frontera,Museo-Escuela Provincial De Bellas Artes Quinquela Martin,San Martín 345,A4190ABD,03876,482622,,,-25.800419,-64.975482,DNPyM,Provincial,1972,"Esculturas, pinturas, dibujos y grabados de artistas argentinos de mediados del siglo XX. Obras de Noé, Da Prato, Sonzabriano, Pablo Tenti, Luis Perlotti, Luis Borraro, Torcuato Tasso, Agustín Riganelli, Antonio Pujía, Ernesto Scotti, Juan Carlos Iramaín",1972
300849,66,66126070,,Salta,San Ramón de la nueva Orán,Museo Regional De Orán,Av. Vicente López y Planes y San Martín,A4530FUB,03878,421274,,,-23.132423,-64.318626,DNPyM,Municipal,,"Colecciones geológicas, paleontológicas y arqueológicas pertenecientes a la Selva Tucumano-Oranense. Piezas etnográficas de los grupos aborígenes Wichi, Chané y Colla. Colecciones históricas. Sala dedicada a la historia contemporánea del ferrocarril.",
300056,70,70021010,Barreal  - Villa Pituil,San Juan,Barreal,Museo Herrera,Calle Las Heras S/N,,,,,,-31.632389,-69.46656,DNPyM,,,,
300495,70,70049040,,San Juan,Las Flores,Museo Histórico Alfredo Ramón Almada,General Paz 570,B7200BOS,02244,442387,direccioncultura@s2.coopenet.com.ar,,-36.017328,-59.102572,DNPyM,Municipal,,"Armas utilizadas desde el Virreinato hasta la actualidad. Objetos de uso rural y gauchesco. Máquinas de escribir y de coser, telares, teodolitos, cámaras fotográficas y gramófonos.",
300496,70,70049040,,San Juan,Las Flores,Museo Ingeniero Carlos Echagüe,Alem y Sarmiento,B7200AIP,02244,452059,,,-36.020201,-59.097906,DNPyM,Nacional,2007,Locomotora a vapor,2007
300497,70,70049040,,San Juan,Las Flores,Museo De Ciencias Naturales Florentino Ameghino,Avenida General Paz 570,B7200BOS,02244,452987,hgcrispiani@s2.coopenet.com.ar,,-36.017328,-59.102572,DNPyM,Municipal,1971,Colecciones de paleontología regional del cuaternario; arqueología del país y del extranjero; mineralogía; zoología.,1971
300965,70,70119050,,San Juan,Usno,Museo Mineralógico Piedras Del Mundo,Ruta 510 S/N,J5449XAL,0264,156400200,,,-30.566467,-67.540354,DNPyM,,,,
300801,70,70028010,,San Juan,San Juan,Museo Provincial De Bellas Artes Franklin Rawson,Av Libertador 862 (Oeste),J5400ARV,0264,4200598,,,-31.53326,-68.51434,DNPyM,Provincial,,"Valiosa colección de arte argentino de los siglos XIX, XX y XXI. Se exhiben obras de Berni, Victoríca, Gómez Cornet, Butler, Spilimbergo, Larrañaga, Rawson, Soldi, Guttero, Petorutti, Centurión, Forner, entre otros artistas consagrados; a lo que se suma",
300800,70,70028010,,San Juan,San Juan,Museo Don Julio,25 de Mayo 165 (Oeste),J5400AHC,0264,4210492,,,-31.531819,-68.527069,DNPyM,Privada,,"El museo resume la historia de Don Julio Marún, pionero sanjuanino de la olivicultura. En una de sus salas se ambienta San Juan antes del terremoto de 1944 y en otra se puede apreciar la elaboración del aceite.",
300805,70,70028010,,San Juan,San Juan,Museo Santiago Graffigna,Colon 1342 (N),J5400GCD,0264,4214227,,,-31.520405,-68.496563,DNPyM,Privada,,Está destinado a preservar el patrimonio de la familia Graffigna. El museo insta al visitante a apreciar el amor al trabajo de la tierra que los Graffigna demostraron a lo largo de más de un siglo. En el recorrido de sus ambientaciones se observa la impl,2007
300602,70,70084010,Código en Rivadavia,San Juan,Parque Federico Cantoni,Museo Geográfico Municipal Einstein,Túneles y Cavernas de la Quebrada del Zonda,5400,0264,4215343,,,-31.549594,-68.685819,DNPyM,Provincial,1969,"Arqueología de los períodos Precerámicos y Agro-alfareros, antropología física, zoología, botánica y paleontología de San Juan. Las cavernas en las que se encuentra instalado el museo fueron excavadas por inmigrantes entre los años 1920 y 1932. La formac",1984
300803,70,70028010,,San Juan,San Juan,Museo Y Biblioteca De La Memoria Urbana,España y Mitre (Ex Estación Ferroviaria San Martín),5400,0264,4218833,,,-31.538697,-68.535956,DNPyM,Municipal,,"Centro de interpretación y biblioteca. Abarca desde la época prehispánica hasta nuestra actualidad. Maquetas, fotografías de ese San Juan de antaño anterior al terremoto de 1944, de la destrucción de la provincia de San Juan post terremoto de 1944 y foto",
300802,70,70028010,,San Juan,San Juan,Casa Natal De Sarmiento - Museo Y Biblioteca,Sarmiento 21 (Sur),J5402ECA,0264,4224603,casnatsarm@sinectis.com.ar,,-31.5346,-68.529,DNPyM,Nacional,,"Mobiliario, documentos y efectos personales de Domingo Faustino Sarmiento y de sus familiares. Objetos de la época.",
300806,70,70028010,,San Juan,San Juan,Museo De Ciencias Naturales De San Juan,Av. España 400 (Norte),J5400DNG,0264,4228557,,,-31.526181,-68.537961,DNPyM,Nacional,1964,Cuenta con una de las colecciones más importantes de Paleovertebrados del Mesozoico inferior (triásico y jurásico) con una gran cantidad de especímenes completos y articulados. La misma posee aproximadamente 15 holotipos que incluyen los dinosaurios más,1964
300804,70,70028010,,San Juan,San Juan,Museo Histórico Provincial Agustín V. Gnecco,Avda. Rawson 621 (Sur),J5402EVG,0264,4229638,,,-31.54129,-68.514664,DNPyM,Provincial,,Bodega primitiva - interior  de la casa - taller y los quehaceres domésticos - el uso de la plata desde épocas coloniales - la casa colonial y la ciudad preterremoto - el trabajo del hombre de la región - la moda y las costumbres  en el San Juan del sigl,
300983,70,70077020,Villa Bolaños (Médano de Oro),San Juan,Villa Bolaños,Museo Parque Coleccion Suero,Médano de Oro,,0264,4251222,,,-31.630542,-68.481669,DNPyM,,,,
301048,70,70098010,,San Juan,Santa Lucia,Museo Abenhamar Rodrigo,Hipólito Irigoyen 2537,J5411GEM,0264,4254114,,,-31.54197,-68.492969,DNPyM,,,,
301047,70,70133010,Código en Villa Basilio Nievas San Juan,San Juan,Zonda,Museo Enzo Valentin Mancini,"Ruta 12, Km 28",5400,0264,4272885,,,-31.547881,-68.734048,DNPyM,Privada,,"Museo Pluridisciplinario. Colección  arqueológica: cultura Huarpe, Diaguita y algunos elementos Incaicos, se destaca un pectoral de bronce del 1200 A.C. de la cultura Belén. Colección paleontológica, microcine y pulpería. Máquinas de fines del siglo XIX",
300709,70,70084010,,San Juan,Rivadavia,Museo Y Biblioteca Hnos. Nacif Weiss,Av. José Ignacio de la Roza 1516 (Oeste),5400,0264,4292348,,,-31.5376,-68.5546,DNPyM,Privada,1974,"Armas, fotografías, lámparas, abanicos, numismática, mobiliario, vestimenta, pinturas, etc. Material arqueológico, adornos y armas indígenas.",1980
300102,70,70035020,,San Juan,Caucete,Museo Histórico Regional Caucete,Juan José Bustos y Coronel Cabot,,0264,4961176,Amupri2@yahoo.com.ar,,-31.654169,-68.285278,DNPyM,,,,
300260,70,70056080,San José de Jachal San Juan,San Juan,Ciudad de Jachal,Museo Arqueológico Prieto,Avda. 25 de Mayo 788 Oeste,J5460AAR,02647,420298,Amupri2@yahoo.com.ar,,-30.245769,-68.745496,DNPyM,Privada,2001,"Cultura Ciénaga, Aguada, Angualasto de la zona de Iglesia y Jachal y otros sitios. Pequeña bodega, útiles agrícolas, máquinas de época.",2001
300077,70,70021020,,San Juan,Calingasta,Museo Arqueológico De Calingasta,Av. Argentina entre Aldo Cantoni y Sarmiento,5403,02648,421043,,,-31.33751,-69.427453,DNPyM,Provincial,,"Se podrán ver objetos arqueológicos encontrados en las hornillas y en la zona norte del departamento, localidad de Villa Corral. Elementos utilizados por pueblos originarios de la zona.",
300557,74,74049060,,San Luis,Merlo,"Museo Municipal De Historia, Ciencias Naturales Y Arte De Merlo",Padre Espinal 1183,B1722MBA,0220,4826018,,,-34.674469,-58.71969,DNPyM,Municipal,1965,Obras plásticas de autores locales; objetos históricos pertenecientes a los primeros pobladores de Merlo. Material paleontológico y arqueológico.,1965
300276,74,74028010,,San Luis,Concarán,Museo Ferroviario,Estación de Ferrocarril,5770,,,,,-32.563143,-65.245293,DNPyM,Municipal,,La antigua Estación del ferrocarril de Concarán fue convertida en un museo ferroviario con el objetivo de ofrecer a los turistas y pobladores locales la posibilidad de conocer y visitar un recurso histórico y cultural de la localidad. El espacio posee lo,
300432,74,74035030,,San Luis,Justo Daract,Museo Histórico Audiovisual,Chacabuco y San Luis,5738,,,,,-33.856847,-65.181556,DNPyM,Municipal,,Este museo funciona dentro de las instalaciones de estación terminal de ómnibus de la ciudad de Justo Daract. En el mismo existe una sala en la que se proyecta la historia de la ciudad a través de diversas pantallas de alta tecnología.,
300433,74,74035030,,San Luis,Justo Daract,Museo Ferroviario De Justo Daract,"Calle Pasaje 8 de Julio, en la Estación de FGSM",5738,,,,,-33.860968,-65.187054,DNPyM,,,"En el museo  se exhiben objetos, máquinas, fotos, mobiliario, piezas, herramientas, cada una de ellas, del siglo XIX y XX, fueron usadas para el funcionamiento del ferrocarril. Se puede observar una maqueta que representa las máquinas en su época de auge",
300733,74,74021090,,San Luis,Saladillo,Museo De Saladillo,Rivadavia y Moreno,B7260ELS,02344,452735,,,-35.638018,-59.779323,DNPyM,Municipal,,"El acervo del museo se conformo con donaciones de vecinos. Paleontologia, restos fóciles de grandes mamíferos, del pleistoceno. Material perteneciente a los pueblos originarios de la región. Armas, mapas y elementos de uso militar de las compañas al desi",
300438,74,74021010,Carolina San Luis,San Luis,La Carolina,Museo Mineralógico,Calle 16 de Julio 113,5701,,,,,-32.825926,-66.103879,DNPyM,Privada,,"El museo se encuentra emplazado al pie del Cerro Tomolasta, a 50 metros de la antigua mina de oro, expone piedras regionales y antigüedades mineras, también se brindan charlas informativas sobre la explotación minera de La Carolina.",
300812,74,74056150,,San Luis,San Luis,Museo Privado De Ciencias Naturales Guillermo Enrique Hudson,Avda. España 1555,5700,02652,4223901,,,-33.2942,-66.3477,DNPyM,Privada,1986,"Colecciones naturalizadas de la casi totalidad de las especies vertebradas de la provincia de San Luis y Centro de Argentina, en especial de la fauna ornitológica y de las especies endémicas. Muestra de arqueología regional y fósiles Godwanicos en pizarr",1986
300809,74,74056150,,San Luis,San Luis,Museo Contacto U.N.S.L.,"Av. Ejército de Los Andes 950, Bloque Ii - Unsl",D5700HHW,02652,424027,,,-33.292021,-66.340767,DNPyM,Nacional,,"""Contacto"", Museo Interactivo de Ciencias de la Facultad de Ciencias Físico matemática y Naturales de la UNSL, es una acción de responsabilidad social universitaria cuyo objetivo esencial es acercar la ciencia y la tecnología a la comunidad en un espacio",
300779,74,74007070,,San Luis,San Francisco del Monte de Oro,Sala Histórica - Primera Escuela De Sarmiento,Maestros Puntanos S/N,5705,,,,,-32.603054,-66.127368,DNPyM,Municipal,1930,"Solar histórico donde Sarmiento, en 1826, durante su estadía en San Francisco, crea esta escuela para enseñar a leer y escribir a jóvenes. El edificio conserva el estilo propio del ""Rancho Puntano"".",
300780,74,74007070,,San Luis,San Francisco del Monte de Oro,Casa Museo  Rosenda Quiroga,Calle Rosenda Quiroga y Coronel Concha,5705,,,,,-32.598794,-66.121306,DNPyM,Municipal,2008,"Pertenencias de Rosenda Quiroga -siglo XIX y principios del siglo XX-, destacada maestra, escritora y periodista. El estilo de los muebles pertenece al Barroco-Romántico. Rosenda Quiroga atesoraba en su casa colecciones de revistas, libros y cuadros de S",2008
300798,74,74035060,,San Luis,San José del Morro,"Museo Religioso, Autoctono Y Regional De San José Del Morro","Lafinur, Frente a la Plaza Gral. Juan Esteban Pedernera",D5730XBM,,,,,-33.214386,-65.492742,DNPyM,Municipal,,"El museo exponen piezas religiosas que sirvieron a las actividades eclesiásticas entre 1650 y 1700, como una colección de cálices y prendas del Cura Brochero. La colección se formó con las donaciones de los vecinos y sigue incrementándose. También alberg",
300996,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo La Pampa Gringa,Bella Vista 1800,5881,02656,473287,,,-32.34496,-65.014154,DNPyM,Privada,,"Allí se conserva, interpreta y difunde la historia del inmigrante en la Argentina, presenta una visión de la vida campesina a través de una exposición de pinturas, obras plásticas, esculturas relatos y poemas que reproducen sus escenas.",
300994,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo Casa Del Poeta Antonio Esteban Agüero,Poeta Agüero 330,D5881DEH,02656,476545,,,-32.34496,-65.014154,DNPyM,Provincial,,"La casa del poeta Antonio Esteban Agüero funciona actualmente como centro cultural y museo. El edificio es una muestra de arquitectura colonial, con gruesas paredes de adobe, techo de tejas, galerías con arcos de medio punto y un aljibe en el patio. Cons",
300995,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo Kurteff,Av. de Los Césares 2370. Rincón del Este.,D5881AOW,02656,478600,,,-32.34496,-65.014154,DNPyM,Privada,,"Este museo se inaugura en diciembre de 2002, exhibe la obra del artista Kurteff quien dona, a instancias de la creación del museo, un patrimonio artístico de orfebre compuesto de 120 piezas realizadas a lo largo de 50 años de trabajo.",
301019,74,74035070,,San Luis,Villa Mercedes,Museo Histórico Municipal Santiago Betbeder,Urquiza 33,D5730CRA,02657,422131,,,-33.6825,-65.4659,DNPyM,Municipal,,"Historia local y regional: documentos de la fundación de la ciudad, en 1856, hasta el presente; altar de una antigua capilla, trajes, armas, cámaras fotográficas y otros objetos. Elementos aborígenes y cotidianos de Villa Mercedes, como arados y curtidor",1909
300893,74,74049070,,San Luis,Santa Rosa del Conlara,Museo Polifacetico Municipal Vieja Usina,Calle Aviador Franco Nº 862,D5777AEV,,,,,-32.344729,-65.207134,DNPyM,Municipal,,"Está constituido en el interior de lo que fuera la vieja usina de generación de electricidad de la localidad. Dentro del museo se conservan motores generadores, se exhiben instrumentos, objetos personales, minerales, fotografías, restos fósiles de nativo",
300927,74,74028070,,San Luis,Tilisarao,Museo La Tradición,Bartolomé Mitre y Tres Granaderos,D5773AHI,,,,,-32.73534,-65.291539,DNPyM,Privada,,"El museo posee una temática arraigada en el poblador local, posibilita la interpretación de los usos y costumbres de la zona; en el predio se pueden observar objetos, minerales, máquinas, carruajes, accesorios campestres antiguos, la gran mayoría de ello",
300928,74,74028070,,San Luis,Tilisarao,Museo Los Primeros Habitantes,Boulevard Bartolomé Mitre y Calle Renca,D5773AHM,,,,,-32.73534,-65.291539,DNPyM,Municipal,,"En el interior del museo se pueden apreciar objetos de los primeros habitantes de la región de Noreste de la provincia de San Luis, como por ejemplo parte del esqueleto de un habitante primitivo hallado en la zona. También se exhiben objetos históricos,",
300993,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Casa Museo Palmira Scrosoppi,Av. del Sol Nº 870,D5881AVV,,,,,-32.34496,-65.014154,DNPyM,Privada,,"La casa de la pintora Palmira Scrosoppi es hoy un centro cultural y museo conocido por sus muestras colectivas. Cuenta con tres salas de exposición donde se pueden observar pinturas, fotografías, esculturas y tallas en madera de diversos artistas del lug",
301015,74,74035070,,San Luis,Villa Mercedes,Museo Malvinas Eduardo R. Guzmán,Av. Mitre Nº 778,D5732AAP,02657,435233,,,-33.679049,-65.46318,DNPyM,Privada,,"El museo cuenta con material de las Fuerzas Armadas utilizadas en la Guerra de Malvinas, bibliografía de la epoca (1982) y referida al conflicto. Maquetas, aviones, barcos, fotos, videos, entre otros materiales.",
300810,74,74056150,,San Luis,San Luis,La Casa De Las Culturas,San Martín 383,D5700BQG,0266,4452000,,,-33.307214,-66.33617,DNPyM,Provincial,,"Antiguo emplazamiento del Cabildo de San Luis, y en su momento, de la Legislatura provincial, que se ha renovado como espacio inclusivo, con carácter de integrador cultural que centra sus actividades en las variaciones que conforman la diversidad cultura",
300811,74,74056150,,San Luis,San Luis,Museo Provincial Dora Ochoa De Masramón,Colón 508,D5700AVL,02664,4422196,,,-33.305203,-66.33386,DNPyM,Provincial,1955,"Museo Pluridisciplinario. Sus salas reflejan las distintas facetas del acontecer Puntano; la historia y el pasado de San Luis, su fauna y paleontología, su antropología cultural y arqueología, los trabajos  de sus artesanos y la actividad plástica de sus",1955
